tree build time (micros),ds type,ds query type,ds query begin,ds query end,hrd,ds query time (micros),dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
6254,ESEMAN,ds_window,-299856534,709352817,2,555,ecc21d0a-112a-4b52-8cdd-6aca80adde93,-299856534,709352817,11076,3,155277,window
6254,ESEMAN,ds_window,-299856534,709352817,2,490,ecc21d0a-112a-4b52-8cdd-6aca80adde93,-299856534,709352817,11076,4,43876,window
6254,ESEMAN,ds_window,258342684,430253208,2,263,ecc21d0a-112a-4b52-8cdd-6aca80adde93,258342684,430253208,11076,3,52237,window
6254,ESEMAN,ds_window,302108469,342721638,2,197,ecc21d0a-112a-4b52-8cdd-6aca80adde93,302108469,342721638,11076,6,54924,window
6254,ESEMAN,ds_window,268356887,359597429,2,201,ecc21d0a-112a-4b52-8cdd-6aca80adde93,268356887,359597429,11077,6,41595,window
6254,ESEMAN,ds_window,275218472,345874259,2,158,ecc21d0a-112a-4b52-8cdd-6aca80adde93,275218472,345874259,11077,4,52707,window
6254,ESEMAN,ds_window,308970054,328998468,2,141,ecc21d0a-112a-4b52-8cdd-6aca80adde93,308970054,328998468,11076,4,50090,window
6254,ESEMAN,ds_window,302108469,342721638,2,182,ecc21d0a-112a-4b52-8cdd-6aca80adde93,302108469,342721638,11076,5,53063,window
6254,ESEMAN,ds_window,221253033,383149356,2,217,ecc21d0a-112a-4b52-8cdd-6aca80adde93,221253033,383149356,11076,5,51777,window
6254,ESEMAN,ds_window,251666546,322322330,2,204,ecc21d0a-112a-4b52-8cdd-6aca80adde93,251666546,322322330,11076,6,52627,window
6254,ESEMAN,ds_window,291908817,312493572,2,78,ecc21d0a-112a-4b52-8cdd-6aca80adde93,291908817,312493572,11076,5,49084,window
6254,ESEMAN,ds_window,258342684,379625838,2,182,ecc21d0a-112a-4b52-8cdd-6aca80adde93,258342684,379625838,11076,6,44132,window
6254,ESEMAN,ds_window,224961998,396316181,2,218,ecc21d0a-112a-4b52-8cdd-6aca80adde93,224961998,396316181,11076,2,49669,window
6254,ESEMAN,ds_window,251851994,342536189,2,230,ecc21d0a-112a-4b52-8cdd-6aca80adde93,251851994,342536189,11076,5,52754,window
6254,ESEMAN,ds_window,285418128,366088116,2,144,ecc21d0a-112a-4b52-8cdd-6aca80adde93,285418128,366088116,11076,3,48723,window
6254,ESEMAN,ds_window,268542338,399839696,2,178,ecc21d0a-112a-4b52-8cdd-6aca80adde93,268542338,399839696,11076,5,51878,window
6254,ESEMAN,ds_window,160982354,453619688,2,281,ecc21d0a-112a-4b52-8cdd-6aca80adde93,160982354,453619688,11077,5,44974,window
6254,ESEMAN,ds_window,231638135,312308126,2,198,ecc21d0a-112a-4b52-8cdd-6aca80adde93,231638135,312308126,11076,6,51695,window
6254,ESEMAN,ds_window,265204271,325845845,2,153,ecc21d0a-112a-4b52-8cdd-6aca80adde93,265204271,325845845,11077,4,51963,window
6254,ESEMAN,ds_window,244990412,366273563,2,188,ecc21d0a-112a-4b52-8cdd-6aca80adde93,244990412,366273563,11076,5,51346,window
6254,ESEMAN,ds_window,197886556,389825491,2,330,ecc21d0a-112a-4b52-8cdd-6aca80adde93,197886556,389825491,11076,7,55092,window
6254,ESEMAN,ds_window,244990410,295617783,2,136,ecc21d0a-112a-4b52-8cdd-6aca80adde93,244990410,295617783,11076,4,44035,window
Initial serve memory: 355.109 MB
Post serve memory: 725.082 MB
Post data serve memory: 1942.36 MB
