tree build time (micros),ds type,ds query type,ds query begin,ds query end,hrd,ds query time (micros),dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
1425140,AGC,ds_window,-1305029698,2753780939,32,155,faf17535-2f66-4621-995f-49c7dbd84e8b,47907181,None,4101,175,19747506,attribute
1425140,AGC,ds_window,-1305029698,2753780939,32,215,faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4176,6,37357,window
1425140,AGC,ds_window,939159368,1631686406,32,258,faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4236,6,37318,window
1425140,AGC,ds_window,1115803945,1278397252,32,230,faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1631686406,4236,5,37370,window
1425140,AGC,ds_window,979305861,1346646294,32,244,faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,5,36606,window
1425140,AGC,ds_window,1007408408,1290441200,32,220,faf17535-2f66-4621-995f-49c7dbd84e8b,979305861,1346646294,4236,4,37299,window
1425140,AGC,ds_window,1143906492,1222192158,32,261,faf17535-2f66-4621-995f-49c7dbd84e8b,1007408408,1290441200,4236,4,36524,window
1425140,AGC,ds_window,1115803945,1278397252,32,314,faf17535-2f66-4621-995f-49c7dbd84e8b,1143906492,1222192158,4237,4,37099,window
1425140,AGC,ds_window,790617335,1440990557,32,295,faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,5,36873,window
1425140,AGC,ds_window,913064145,1196096937,32,287,faf17535-2f66-4621-995f-49c7dbd84e8b,790617335,1440990557,4236,5,38143,window
1425140,AGC,ds_window,1073650126,1157957767,32,183,faf17535-2f66-4621-995f-49c7dbd84e8b,913064145,1196096937,4236,6,37544,window
1425140,AGC,ds_window,939159368,1426939283,32,242,faf17535-2f66-4621-995f-49c7dbd84e8b,1073650126,1157957767,4237,4,36723,window
1425140,AGC,ds_window,806675934,1493181000,32,281,faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1426939283,4237,3,36390,window
1425140,AGC,ds_window,915071471,1276389926,32,294,faf17535-2f66-4621-995f-49c7dbd84e8b,806675934,1493181000,4236,4,36374,window
1425140,AGC,ds_window,1047554904,1372741515,32,246,faf17535-2f66-4621-995f-49c7dbd84e8b,915071471,1276389926,4237,4,36858,window
1425140,AGC,ds_window,979305863,1509239597,32,218,faf17535-2f66-4621-995f-49c7dbd84e8b,1047554904,1372741515,4236,3,37227,window
1425140,AGC,ds_window,545723717,1726030670,32,150,faf17535-2f66-4621-995f-49c7dbd84e8b,979305863,1509239597,4236,4,36434,window
1425140,AGC,ds_window,830763831,1155950442,32,138,faf17535-2f66-4621-995f-49c7dbd84e8b,545723717,1726030670,4236,4,36234,window
1425140,AGC,ds_window,965254590,1212155535,32,273,faf17535-2f66-4621-995f-49c7dbd84e8b,830763831,1155950442,4236,4,35712,window
1425140,AGC,ds_window,884961600,1372741515,32,302,faf17535-2f66-4621-995f-49c7dbd84e8b,965254590,1212155535,4236,5,36349,window
1425140,AGC,ds_window,696273072,1467085779,32,319,faf17535-2f66-4621-995f-49c7dbd84e8b,884961600,1372741515,4236,4,37336,window
1425140,AGC,ds_window,884961599,1089708725,32,208,faf17535-2f66-4621-995f-49c7dbd84e8b,696273072,1467085779,4237,6,37083,window
,faf17535-2f66-4621-995f-49c7dbd84e8b,884961599,1089708725,4236,5,36695,window
Initial serve memory: 4146.26 MB
Post serve memory: 4482.27 MB
Post data serve memory: 212.613 MB
