dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4176,5544,132996,window
faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4236,825,125299,window
faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1631686406,4236,1305,122695,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,1561,128658,window
faf17535-2f66-4621-995f-49c7dbd84e8b,979305861,1346646294,4236,1613,122262,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1007408408,1290441200,4236,1576,121119,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1143906492,1222192158,4237,1516,126634,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,1557,127210,window
faf17535-2f66-4621-995f-49c7dbd84e8b,790617335,1440990557,4236,1581,121974,window
faf17535-2f66-4621-995f-49c7dbd84e8b,913064145,1196096937,4236,1571,122076,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1073650126,1157957767,4237,1563,122259,window
faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1426939283,4237,1486,120292,window
faf17535-2f66-4621-995f-49c7dbd84e8b,806675934,1493181000,4236,1477,121160,window
faf17535-2f66-4621-995f-49c7dbd84e8b,915071471,1276389926,4237,1606,121540,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1047554904,1372741515,4236,1620,122511,window
faf17535-2f66-4621-995f-49c7dbd84e8b,979305863,1509239597,4236,1452,122060,window
faf17535-2f66-4621-995f-49c7dbd84e8b,545723717,1726030670,4236,1286,120804,window
faf17535-2f66-4621-995f-49c7dbd84e8b,830763831,1155950442,4236,1506,119559,window
faf17535-2f66-4621-995f-49c7dbd84e8b,965254590,1212155535,4236,1563,120748,window
faf17535-2f66-4621-995f-49c7dbd84e8b,884961600,1372741515,4236,1590,121529,window
faf17535-2f66-4621-995f-49c7dbd84e8b,696273072,1467085779,4237,1517,122060,window
faf17535-2f66-4621-995f-49c7dbd84e8b,884961599,1089708725,4236,1483,120754,window
Initial serve memory: 4146.26 MB
Post serve memory: 4476.55 MB
Post data serve memory:  MB
