dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4176,5,136506,window
faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4236,8,123561,window
faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1631686406,4236,4,129330,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,5,89329,window
faf17535-2f66-4621-995f-49c7dbd84e8b,979305861,1346646294,4236,5,114490,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1007408408,1290441200,4236,5,103375,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1143906492,1222192158,4237,5,74076,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,7,90092,window
faf17535-2f66-4621-995f-49c7dbd84e8b,790617335,1440990557,4236,6,123755,window
faf17535-2f66-4621-995f-49c7dbd84e8b,913064145,1196096937,4236,5,85791,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1073650126,1157957767,4237,4,69027,window
faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1426939283,4237,5,125344,window
faf17535-2f66-4621-995f-49c7dbd84e8b,806675934,1493181000,4236,4,124795,window
faf17535-2f66-4621-995f-49c7dbd84e8b,915071471,1276389926,4237,7,97425,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1047554904,1372741515,4236,4,121842,window
faf17535-2f66-4621-995f-49c7dbd84e8b,979305863,1509239597,4236,4,127498,window
faf17535-2f66-4621-995f-49c7dbd84e8b,545723717,1726030670,4236,5,123145,window
faf17535-2f66-4621-995f-49c7dbd84e8b,830763831,1155950442,4236,8,72185,window
faf17535-2f66-4621-995f-49c7dbd84e8b,965254590,1212155535,4236,7,83775,window
faf17535-2f66-4621-995f-49c7dbd84e8b,884961600,1372741515,4236,5,120106,window
faf17535-2f66-4621-995f-49c7dbd84e8b,696273072,1467085779,4237,4,129002,window
faf17535-2f66-4621-995f-49c7dbd84e8b,884961599,1089708725,4236,5,57005,window
Initial serve memory: 14140 MB
Post serve memory: 14512.3 MB
Post data serve memory:  MB
