tree build time (micros),ds type,ds query type,ds query begin,ds query end,hrd,ds query time (micros),dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
1365582,ESEMAN,ds_window,-12139085238,24373198347,16,831,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,-12139085238,24373198347,11076,3,95617,window
1365582,ESEMAN,ds_window,-12139085238,24373198347,16,667,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,-12139085238,24373198347,11076,4,24599,window
1365582,ESEMAN,ds_window,8056058750,14275626353,16,202896,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,8056058750,14275626353,11077,4,223936,window
1365582,ESEMAN,ds_window,9639465388,11108813077,16,96860,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,9639465388,11108813077,11076,3,141685,window
1365582,ESEMAN,ds_window,8418363658,11719363942,16,37128,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,8418363658,11719363942,11076,4,60221,window
1365582,ESEMAN,ds_window,8666609614,11222872030,16,20719,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,8666609614,11222872030,11076,6,41629,window
1365582,ESEMAN,ds_window,9887711344,10612321165,16,51659,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,9887711344,10612321165,11077,3,73346,window
1365582,ESEMAN,ds_window,9639465388,11108813077,16,9385,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,9639465388,11108813077,11076,5,35728,window
1365582,ESEMAN,ds_window,6714188718,12571451412,16,47894,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,6714188718,12571451412,11076,4,70798,window
1365582,ESEMAN,ds_window,7814522145,10370784558,16,28631,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,7814522145,10370784558,11076,4,49658,window
1365582,ESEMAN,ds_window,9270451131,10015188999,16,53418,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,9270451131,10015188999,11077,6,74628,window
1365582,ESEMAN,ds_window,8056058751,12443973759,16,11486,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,8056058751,12443973759,11076,5,37168,window
1365582,ESEMAN,ds_window,6848375721,13047815274,16,1629,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,6848375721,13047815274,11076,2,31460,window
1365582,ESEMAN,ds_window,7821231495,11102103726,16,2322,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,7821231495,11102103726,11076,5,35822,window
1365582,ESEMAN,ds_window,9035623875,11954191197,16,12872,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,9035623875,11954191197,11076,4,38867,window
1365582,ESEMAN,ds_window,8425073010,13175292927,16,1481,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,8425073010,13175292927,11076,5,33318,window
1365582,ESEMAN,ds_window,4533649914,15121004475,16,43432,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,4533649914,15121004475,11076,5,64629,window
1365582,ESEMAN,ds_window,7089912326,10008479651,16,27269,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,7089912326,10008479651,11076,3,48911,window
1365582,ESEMAN,ds_window,8304304709,10498262210,16,12988,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,8304304709,10498262210,11076,5,34228,window
1365582,ESEMAN,ds_window,7572985541,11960900546,16,1881,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,7572985541,11960900546,11076,5,28309,window
1365582,ESEMAN,ds_window,5868810597,12812988018,16,25096,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,5868810597,12812988018,11077,5,46560,window
1365582,ESEMAN,ds_window,7572985538,9404638136,16,34617,ae63b22a-66a3-4e92-ae49-b8206d8a0e7b,7572985538,9404638136,11076,4,55880,window
Initial serve memory: 3703.99 MB
Post serve memory: 4066.21 MB
Post data serve memory: 3411.82 MB
